STATIONGROUP,FACTOR,OldFactor,NewFactor,DIFF
CO5,FAC_WED,0.959512525782434,0.9938861326256268,0.034373606843192794
CO6,FAC_WED,1.0601107394942064,1.0518814603670124,-0.008229279127194067
CO7,FAC_WED,0.8891005457705142,0.8748154531460461,-0.014285092624468088
CO8,FAC_WED,1.1352586811058056,1.1089353467631384,-0.026323334342667204
CO9,FAC_WED,0.9741210359546808,0.9785427051759608,0.004421669221279956
COA,FAC_WED,0.8738036933911105,0.8472824258223564,-0.02652126756875417
COB,FAC_WED,1.0548869223005564,1.0629006771890896,0.008013754888533287
COC,FAC_WED,1.1107086039517684,1.095906870668401,-0.014801733283367424
COD,FAC_WED,1.0228142766076966,1.041712109825461,0.01889783321776428
COE,FAC_WED,0.9552751715327148,0.9618876172744026,0.006612445741687845
COJ,FAC_WED,0.919885802481043,0.9664837527821742,0.04659795030113123
COK,FAC_WED,1.0555461485372306,1.0893952958652176,0.03384914732798694
COM,FAC_WED,0.6841430102013774,0.7145813176646728,0.030438307463295455
CON,FAC_WED,0.9604176041971024,0.955233730539392,-0.005183873657710447
COO,FAC_WED,0.989053667036885,0.9909210744568496,0.0018674074199646062
COP,FAC_WED,0.9772681693140182,1.0445224516409195,0.06725428232690134
COQ,FAC_WED,0.9528758421727468,0.965216052745352,0.012340210572605259
COR,FAC_WED,1.0049255682088407,1.0155616176896327,0.010636049480791998
COS,FAC_WED,1.0877839030290757,1.0681077180059746,-0.01967618502310109
COT,FAC_WED,1.088654752698495,1.094973867495621,0.006319114797125991
COU,FAC_WED,1.0925155872836307,1.0914063947378756,-0.0011091925457551444
COV,FAC_WED,1.0626768192395697,1.0664703352546685,0.003793516015098808
COW,FAC_WED,1.0695308829011292,1.0658787796186329,-0.0036521032824963218
COX,FAC_WED,1.0933536906676335,1.090326449849434,-0.0030272408181994948
COY,FAC_WED,0.9754215236669924,0.994215084965887,0.018793561298894534
CO0,FAC_WEMAX,1.6199936739241174,1.5801985800528986,-0.03979509387121882
CO1,FAC_WEMAX,1.476477575976541,1.370163903040451,-0.10631367293608984
CO2,FAC_WEMAX,1.462379942352107,1.2819631579432245,-0.18041678440888265
CO3,FAC_WEMAX,1.3215554918671828,1.2384021606278812,-0.08315333123930158
CO4,FAC_WEMAX,1.209043223551615,1.1042131106063813,-0.10483011294523381
CO5,FAC_WEMAX,1.0531499514408829,1.017154893277969,-0.03599505816291382
CO6,FAC_WEMAX,0.9653033901469468,1.0038640566747892,0.0385606665278424
CO7,FAC_WEMAX,1.1097087712280234,1.104436329934949,-0.00527244129307447
CO8,FAC_WEMAX,0.7860020207303481,0.8759010369690198,0.08989901623867169
CO9,FAC_WEMAX,1.0466493718763603,1.0616466376391274,0.014997265762767054
COA,FAC_WEMAX,1.2339030755257454,1.2750676417308255,0.04116456620508013
COB,FAC_WEMAX,0.9631840291247816,0.9685645929561882,0.005380563831406615
COC,FAC_WEMAX,0.8309228702627643,0.8738004682254767,0.0428775979627124
COD,FAC_WEMAX,1.011837600437542,0.9705410662154692,-0.0412965342220728
COE,FAC_WEMAX,1.0540291597918068,1.0532491968925437,-0.0007799628992630758
COJ,FAC_WEMAX,1.136523561341364,1.0699490938365426,-0.06657446750482143
COK,FAC_WEMAX,0.9464324236867242,0.8918394329209234,-0.05459299076580082
COM,FAC_WEMAX,1.4991326238891676,1.5122799831448903,0.013147359255722746
CON,FAC_WEMAX,1.064473148113044,1.0861024159070185,0.02162926779397445
COO,FAC_WEMAX,1.0187271221875878,1.033651815338272,0.014924693150684343
COP,FAC_WEMAX,1.0649410526144274,0.9849041000697052,-0.0800369525447222
COQ,FAC_WEMAX,1.1070571720782514,1.0757195727514677,-0.031337599326783705
COR,FAC_WEMAX,1.1048243107361595,1.1048944152374989,7.010450133937418e-05
COS,FAC_WEMAX,0.8741788187907082,0.93295404331366,0.05877522452295181
COT,FAC_WEMAX,0.9244627585519316,0.9344181562763128,0.009955397724381143
COU,FAC_WEMAX,0.8873023346148212,0.915957885323124,0.028655550708302835
COV,FAC_WEMAX,1.0111856671891075,0.9774953188857762,-0.033690348303331286
COW,FAC_WEMAX,0.96416647550556,0.9451366447581316,-0.019029830747428367
COX,FAC_WEMAX,0.8487299517313828,0.865074062533134,0.016344110801751244
COY,FAC_WEMAX,1.079128557026349,1.0713153224819556,-0.00781323454439331
CO0,FAC_WIN,0.3331216155777967,0.3835987623246881,0.05047714674689141
CO1,FAC_WIN,0.4549487755699452,0.5070544385383562,0.052105662968411015
CO2,FAC_WIN,1.1170774085692856,1.2329209647205457,0.11584355615126007
CO3,FAC_WIN,0.4383010458577686,0.5158825984127156,0.07758155255494698
CO4,FAC_WIN,0.8259701744123491,0.83712036639445,0.011150191982100877
CO5,FAC_WIN,0.8713149197107051,0.8958798623522427,0.024564942641537635
CO6,FAC_WIN,0.9401176917866094,0.9501498687661408,0.010032176979531404
CO7,FAC_WIN,0.8022541964679827,0.7986121970414893,-0.0036419994264933475
CO8,FAC_WIN,0.9715618710541732,0.9750913910534164,0.0035295199992431137
CO9,FAC_WIN,0.6949944872740608,0.7709801701785778,0.07598568290451702
COA,FAC_WIN,0.8156311120536716,0.8132405023138883,-0.0023906097397832227
COB,FAC_WIN,0.914578376336376,0.914248465731465,-0.0003299106049109435
COC,FAC_WIN,0.9530262667545486,0.9710531088667662,0.01802684211221761
COD,FAC_WIN,0.9479119820287562,0.926958580334455,-0.020953401694301155
COE,FAC_WIN,0.794958342151131,0.7907530346652127,-0.004205307485918297
COJ,FAC_WIN,0.494475505726605,0.6096547802247347,0.11517927449812976
COK,FAC_WIN,1.0992486951773088,1.0518708833626824,-0.047377811814626414
COM,FAC_WIN,0.2967343496861905,0.3695788812067883,0.07284453152059778
CON,FAC_WIN,0.5864335341618169,0.625618645890296,0.03918511172847916
COO,FAC_WIN,0.7254233450112059,0.7037931971709924,-0.021630147840213443
COP,FAC_WIN,0.8495057985908161,0.8769168645701566,0.02741106597934051
COQ,FAC_WIN,0.8373000635584424,0.8358643762111213,-0.0014356873473211351
COR,FAC_WIN,0.8865885669086281,0.8916713914195752,0.005082824510947104
COS,FAC_WIN,0.8993619997947215,0.9059604448385646,0.006598445043843104
COT,FAC_WIN,0.9370482669477268,0.941089617877052,0.004041350929325227
COU,FAC_WIN,0.9652628854383642,0.9519045130679288,-0.013358372370435467
COV,FAC_WIN,1.0042791171355554,0.9752338588954303,-0.02904525824012505
COW,FAC_WIN,0.9087708940919734,0.9210411568719554,0.012270262779982
COX,FAC_WIN,0.9689095743780044,0.941851467959374,-0.02705810641863038
COY,FAC_WIN,0.766148901768802,0.7284085918207706,-0.03774030994803146
